id,cluster_id,x,y,z
4361,C,32.8,27.3,29.9
4362,B,10.2,9.41,9.49
4363,B,9.36,12.8,10.9
4364,B,9.53,12.7,10.5
4365,B,11.599999999999998,9.91,10.4
4366,B,9.88,12.6,9.51
4367,B,9.31,8.64,11.4
4368,B,10.800000000000002,11.0,9.14
4369,A|1,28.100000000000005,29.0,29.9
4370,B,13.4,11.5,10.0
4371,B,12.6,10.6,10.2
4372,A|1,30.5,28.9,30.8
4373,C,32.4,30.099999999999998,28.9
4374,B,9.8,13.8,10.7
4375,A|1,27.9,29.9,30.4
4376,B,9.96,10.2,9.870000000000001
4377,B,13.1,8.3,9.51
4378,B,11.000000000000002,9.23,10.599999999999998
4379,B,8.81,11.0,10.4
4380,B,8.96,11.4,10.3
4381,A|1,31.8,32.4,29.7
4382,A|1,32.0,29.2,30.0
4383,B,10.6,11.6,9.13
4384,B,9.29,13.3,10.4
4385,A,21.800000000000004,28.4,29.7
4386,A|1,30.5,28.6,30.3
4387,C,33.5,30.4,30.6
4388,B,11.8,8.66,8.810000000000002
4389,B,13.1,12.4,10.5
4390,A|1,31.6,28.799999999999997,30.9
4391,B,9.24,10.2,9.58
4392,B,9.9,9.4,13.3
4393,A,24.0,32.2,29.1
4394,B,9.89,9.530000000000001,12.3
4395,A|1,29.6,29.5,30.1
4396,B,10.2,11.1,9.14
4397,B,11.399999999999999,12.4,10.4
4398,B,9.76,11.3,9.6
4399,B,8.28,9.44,12.8
4400,A,25.0,30.5,29.5
4401,C,32.8,29.8,28.6
4402,B,12.5,10.1,10.0
4403,B,10.800000000000002,11.5,9.58
4404,B,9.85,11.4,11.4
4405,B,10.6,13.5,9.81
4406,B,13.5,10.3,9.29
4407,A|1,30.5,29.4,31.2
4408,B,9.87,7.63,14.3
4409,A|1,30.6,31.8,31.100000000000005
4410,B,8.69,11.5,11.7
4411,B,15.5,10.9,9.51
4412,B,13.0,10.1,12.7
4413,B,12.4,9.77,8.94
4414,B,11.599999999999998,10.3,9.75
4415,A|1,32.0,29.6,30.1
4416,B,12.3,9.47,11.6
4417,B,9.5,11.3,12.9
4418,B,9.34,10.2,12.2
4419,B,6.93,13.9,17.5
4420,B,14.1,9.04,9.56
4421,B,9.77,11.200000000000001,8.890000000000002
4422,A|1,27.9,29.4,31.2
4423,A|1,27.9,29.3,29.5
4424,B,11.3,9.18,10.2
4425,C,36.7,29.6,31.9
4426,A|1,29.899999999999995,29.2,31.3
4427,B,11.200000000000001,8.510000000000002,9.03
4428,B,14.399999999999999,9.84,10.7
4429,B,9.95,9.11,13.199999999999998
4430,B,10.800000000000002,10.2,13.5
4431,B,11.399999999999999,10.3,9.29
4432,B,10.6,8.88,12.3
4433,B,9.1,8.8,9.44
4434,B,10.5,9.49,12.7
4435,B,10.5,10.4,13.4
4436,B,9.17,9.61,9.77
4437,B,8.04,10.4,11.8
4438,None,42.4,25.1,23.4
4439,B,10.4,9.670000000000002,7.74
4440,C,35.0,28.6,31.0
4441,A,27.5,29.3,31.100000000000005
4442,B,11.3,8.83,11.7
4443,B,10.800000000000002,10.6,9.07
4444,B,12.7,9.4,11.9
4445,A|1,29.499999999999996,31.2,29.5
4446,B,12.3,9.8,9.68
4447,A,24.9,29.6,29.4
4448,B,10.800000000000002,11.200000000000001,8.4
4449,B,8.81,9.36,9.76
4450,B,12.8,10.7,9.75
4451,A|1,31.4,28.3,29.9
4452,B,9.6,13.8,11.0
4453,B,10.900000000000002,8.94,10.5
4454,B,11.000000000000002,8.46,9.41
4455,B,12.1,9.92,12.5
4456,C,33.4,30.3,30.8
4457,C,32.4,30.099999999999998,28.4
4458,B,8.84,11.1,8.2
4459,B,12.0,9.74,9.0
4460,B,11.9,9.37,11.5
4461,B,9.96,12.4,11.2
4462,A|1,30.9,28.3,30.1
4463,B,11.499999999999998,14.0,10.8
4464,B,10.3,10.3,8.14
4465,B,12.4,10.2,9.31
4466,C,32.2,31.8,28.8
4467,B,7.709999999999999,9.68,10.7
4468,C,35.5,29.7,29.0
4469,B,10.800000000000002,14.0,10.3
4470,B,8.11,12.5,9.78
4471,B,9.92,12.3,10.599999999999998
4472,B,14.0,9.71,10.5
4473,None,40.5,31.1,24.3
4474,B,10.4,13.6,10.3
4475,B,13.3,9.63,11.3
4476,B,14.8,8.89,9.950000000000001
4477,B,11.9,14.399999999999999,9.68
4478,B,9.58,11.5,10.7
4479,B,11.3,13.4,10.9
4480,B,10.6,10.7,9.9
4481,B,9.18,10.5,10.7
4482,A|1,32.0,30.5,30.2
4483,A|1,30.0,28.4,30.3
4484,B,11.000000000000002,10.5,10.1
4485,B,11.200000000000001,11.4,9.52
4486,B,11.000000000000002,10.5,12.2
4487,B,9.8,12.8,10.7
4488,B,10.900000000000002,9.26,10.9
4489,A,26.5,29.5,28.5
4490,B,11.100000000000001,8.98,11.9
4491,B,13.7,8.93,9.98
4492,B,9.9,9.4,12.1
4493,B,11.599999999999998,10.8,12.5
4494,A|1,30.6,31.6,28.8
4495,B,9.18,9.21,12.0
4496,B,9.62,10.2,13.6
4497,A|1,29.499999999999996,31.2,29.1
4498,B,9.83,9.5,13.3
4499,B,8.33,11.3,9.97
4500,None,37.7,18.7,24.1
4501,B,10.3,12.5,10.5
4502,A|1,30.6,28.7,30.5
4503,B,11.200000000000001,13.6,8.26
4504,B,10.4,8.87,15.6
4505,B,11.200000000000001,10.2,11.5
4506,B,10.900000000000002,12.6,10.4
4507,B,12.0,11.5,9.08
4508,B,11.200000000000001,10.3,9.4
4509,B,12.0,8.96,12.2
4510,A,25.9,30.2,30.1
4511,B,12.1,8.67,11.2
4512,B,10.2,9.97,12.6
4513,B,23.5,26.7,10.7
4514,A|1,31.5,28.1,28.9
4515,A|1,31.1,29.9,30.3
4516,B,10.6,10.6,13.4
4517,A,26.3,29.8,28.4
4518,B,12.7,10.2,12.7
4519,B,12.0,9.95,7.63
4520,B,11.8,12.0,10.4
4521,B,12.2,9.68,9.83
4522,B,9.28,9.84,10.5
4523,B,8.06,9.1,11.0
4524,A|1,29.400000000000002,31.4,29.8
4525,B,8.88,12.7,8.54
4526,B,10.5,12.2,10.1
4527,B,10.4,10.7,8.48
4528,B,11.200000000000001,10.9,8.78
4529,B,10.1,12.9,10.4
4530,A|1,28.2,30.6,29.8
4531,A|1,30.8,30.9,30.1
4532,B,10.6,12.1,8.63
4533,None,36.8,29.7,31.6
4534,B,9.51,10.7,11.6
4535,B,11.200000000000001,9.45,10.4
4536,B,9.56,12.9,8.85
4537,B,10.3,10.1,10.2
4538,B,8.65,12.6,9.63
4539,A|1,29.400000000000002,29.9,29.4
4540,B,9.92,10.5,14.2
4541,A|1,29.1,29.7,31.9
4542,A,27.1,29.2,31.3
4543,B,9.65,14.1,10.8
4544,A|1,30.5,31.8,30.2
4545,B,9.71,12.9,10.3
4546,A|1,28.900000000000002,29.0,29.9
4547,B,9.33,10.5,8.93
4548,B,15.1,11.0,10.2
4549,B,11.699999999999998,9.59,11.0
4550,A|1,30.8,30.8,30.0
4551,A|1,31.9,29.1,29.4
4552,A,25.5,31.8,29.8
4553,B,8.16,10.8,10.8
4554,B,9.93,11.0,9.5
4555,B,14.399999999999999,10.3,9.5
4556,A|1,29.199999999999996,30.2,29.3
4557,B,12.1,9.300000000000002,12.1
4558,A|1,29.1,31.1,30.9
4559,B,12.7,8.98,9.93
4560,B,9.5,11.9,12.7
4561,B,13.2,12.1,10.1
4562,B,11.399999999999999,8.81,10.0
4563,B,10.900000000000002,9.94,9.379999999999999
4564,B,10.4,10.9,12.2
4565,B,10.6,10.7,10.4
4566,B,10.2,11.9,10.9
4567,B,9.98,9.94,9.2
4568,B,10.3,12.8,11.4
4569,B,11.599999999999998,9.44,9.73
4570,C,32.8,29.4,29.2
4571,A|1,29.6,30.099999999999998,31.6
4572,B,12.0,10.2,11.9
4573,A|1,29.899999999999995,27.7,30.1
4574,A,26.0,31.2,29.2
4575,B,10.2,10.8,9.97
4576,B,14.9,10.8,10.7
4577,B,12.3,9.66,9.86
4578,A|1,29.899999999999995,30.4,29.3
4579,A,22.000000000000004,29.0,31.2
4580,B,9.66,10.2,11.9
4581,None,40.3,29.9,30.1
4582,B,11.8,12.8,10.599999999999998
4583,A,23.199999999999996,29.5,29.7
4584,None,38.4,29.3,29.8
4585,B,12.1,12.3,11.3
4586,B,13.0,9.22,11.1
4587,B,10.900000000000002,9.88,10.3
4588,B,9.98,10.5,14.4
4589,B,13.3,11.1,8.82
4590,B,11.000000000000002,9.07,10.1
4591,B,9.93,11.5,13.9
4592,B,10.4,12.2,8.84
4593,B,10.2,9.11,11.3
4594,B,10.7,12.1,8.4
4595,B,8.86,11.5,13.9
4596,B,9.91,9.7,15.8
4597,B,12.7,10.5,10.7
4598,B,11.499999999999998,9.74,12.3
4599,B,11.100000000000001,10.6,10.3
4600,B,10.6,10.1,8.94
4601,B,9.55,13.9,10.7
4602,B,8.04,9.95,10.9
4603,B,10.6,10.1,12.7
4604,B,13.7,9.64,9.9
4605,C,34.4,29.5,31.5
4606,B,9.82,10.7,9.81
4607,B,12.5,9.32,10.5
4608,B,10.1,12.2,10.2
4609,A|1,28.799999999999997,31.0,30.6
4610,B,12.2,11.1,9.58
4611,B,9.43,10.8,9.31
4612,B,10.900000000000002,11.9,10.599999999999998
4613,A|1,32.1,30.7,28.1
4614,A,26.4,31.2,29.5
4615,B,11.000000000000002,9.66,9.58
4616,B,8.96,9.58,10.1
4617,B,10.800000000000002,11.0,10.2
4618,A,23.199999999999996,30.8,30.8
4619,B,13.7,12.1,9.59
4620,B,10.5,10.8,10.8
4621,A,24.8,28.5,31.100000000000005
4622,B,10.6,11.6,9.76
4623,A|1,30.3,30.6,29.5
4624,B,9.47,10.4,10.3
4625,A,21.7,28.7,28.2
4626,C,33.2,30.7,30.5
4627,B,11.000000000000002,13.4,10.599999999999998
4628,A|1,30.2,30.2,29.0
4629,B,10.7,11.0,7.75
4630,A,22.700000000000003,30.3,30.9
4631,A|1,30.1,29.5,29.4
4632,B,9.51,10.2,9.43
4633,B,8.99,10.2,9.41
4634,B,9.76,11.5,8.96
4635,C,32.3,30.3,30.6
4636,B,11.3,13.8,10.9
4637,B,11.3,9.8,9.74
4638,A,26.4,30.0,29.1
4639,B,11.100000000000001,9.96,10.9
4640,B,10.3,13.0,9.15
4641,B,13.0,9.6,11.3
4642,B,10.6,11.3,13.3
4643,B,9.83,10.2,9.84
4644,B,9.53,11.7,12.2
4645,A,26.3,30.0,30.5
4646,B,8.81,9.7,14.3
4647,B,8.71,13.6,10.9
4648,B,10.4,8.44,11.5
4649,A,26.8,29.6,31.6
4650,A,26.3,31.0,30.5
4651,B,11.200000000000001,11.7,12.1
4652,A|1,31.3,30.6,31.2
4653,A,23.6,32.2,30.7
4654,B,13.4,9.61,9.25
4655,B,9.73,10.3,7.15
4656,B,13.2,10.7,10.0
4657,B,11.9,8.74,13.3
4658,B,13.4,10.6,9.37
4659,B,10.2,12.7,11.1
4660,C,34.9,31.3,29.8
4661,B,11.8,11.8,10.1
4662,B,9.59,13.4,7.7
4663,B,9.87,10.8,11.1
4664,B,8.3,8.52,13.8
4665,B,9.62,11.0,9.39
4666,None,37.3,31.3,29.2
4667,A|1,30.9,30.4,29.2
4668,B,9.14,9.76,11.0
4669,B,8.71,10.5,10.5
4670,B,12.3,10.1,9.49
4671,B,9.25,9.6,10.5
4672,B,12.5,11.3,10.5
4673,B,10.2,10.5,9.81
4674,B,10.7,10.6,12.3
4675,B,12.6,9.99,12.2
4676,B,10.800000000000002,7.58,10.2
4677,B,13.4,9.15,9.47
4678,A,25.0,29.2,29.8
4679,A,24.0,31.1,29.6
4680,B,10.2,9.47,9.55
4681,B,8.19,11.1,8.87
4682,A,27.0,29.2,29.6
4683,B,13.6,10.7,10.1
4684,B,12.4,10.1,8.94
4685,B,9.9,11.7,12.3
4686,B,9.23,10.8,9.49
4687,B,9.34,11.1,9.35
4688,B,10.7,12.3,10.1
4689,B,9.63,9.44,11.3
4690,A,25.1,32.0,30.8
4691,B,9.72,14.1,8.18
4692,A|1,29.699999999999996,28.9,29.9
4693,B,10.2,9.99,9.7
4694,B,14.599999999999998,10.3,10.4
4695,B,11.9,12.9,10.1
4696,A|1,28.999999999999996,31.5,31.100000000000005
4697,B,8.77,14.6,10.0
4698,A|1,32.1,29.7,29.6
4699,A|1,28.500000000000004,29.3,30.5
4700,B,11.499999999999998,11.6,10.9
4701,B,11.200000000000001,9.18,9.459999999999999
4702,B,10.2,9.69,9.68
4703,B,9.16,9.55,14.6
4704,B,9.06,13.2,10.599999999999998
4705,B,11.399999999999999,10.7,8.810000000000002
4706,A,24.2,28.4,29.4
4707,B,9.29,11.5,9.91
4708,B,10.900000000000002,11.7,9.68
4709,None,37.3,30.099999999999998,29.5
4710,B,13.5,11.200000000000001,9.89
4711,A,23.7,31.7,30.6
4712,C,34.6,30.0,30.5
4713,B,10.2,9.78,10.2
4714,A|1,28.999999999999996,29.8,29.6
4715,B,9.22,14.0,10.1
4716,B,10.800000000000002,10.5,12.2
4717,None,41.4,31.3,28.6
4718,B,8.85,9.33,9.05
4719,B,12.5,9.89,13.8
4720,B,9.83,10.4,12.6
4721,A|1,31.5,30.9,29.4
4722,B,9.25,12.0,10.2
4723,B,7.620000000000001,8.71,11.7
4724,B,9.83,11.0,10.0
4725,B,11.599999999999998,10.7,11.2
4726,B,11.9,10.7,10.7
4727,B,11.699999999999998,10.2,10.4
4728,B,9.84,14.399999999999999,11.2
4729,C,35.9,28.799999999999997,28.8
4730,B,13.0,11.4,11.1
4731,A,26.3,29.9,29.4
4732,A,26.5,30.7,30.9
4733,B,8.81,11.4,7.97
4734,C,33.5,30.099999999999998,31.0
4735,B,13.1,11.1,7.96
4736,B,11.200000000000001,8.64,12.1
4737,B,9.92,10.4,13.1
4738,B,11.8,10.8,10.599999999999998
4739,B,8.6,10.1,7.79
4740,C,34.3,29.7,29.3
4741,C,33.3,31.0,30.4
4742,B,8.92,10.2,9.98
4743,B,10.800000000000002,10.2,12.8
4744,A|1,27.800000000000004,29.6,28.8
4745,A,27.0,30.9,29.7
4746,B,9.33,8.47,12.3
4747,B,9.88,10.2,10.7
4748,B,12.4,9.21,9.07
4749,A,27.0,30.9,29.1
4750,A|1,30.1,31.4,30.1
4751,B,12.6,9.09,9.94
4752,B,9.6,10.1,10.8
4753,B,10.3,11.3,11.2
4754,A|1,30.8,31.3,30.6
4755,B,7.53,10.9,11.6
4756,B,9.38,12.4,9.22
4757,A|1,30.9,30.5,30.8
4758,B,8.32,13.7,8.97
4759,A,25.5,31.2,30.0
4760,A,24.3,29.5,29.1
4761,B,11.100000000000001,8.58,8.62
4762,B,10.800000000000002,11.4,12.4
4763,None,39.1,27.2,29.6
4764,B,10.7,10.5,12.7
4765,B,10.6,12.2,9.8
4766,B,9.38,11.8,10.8
4767,B,8.13,12.8,7.53
4768,A|1,31.3,31.2,30.4
4769,B,14.299999999999999,9.18,9.13
4770,A,27.600000000000005,30.4,29.9
4771,B,12.2,11.3,8.31
4772,B,10.900000000000002,11.5,13.8
4773,C,35.4,30.2,31.7
4774,B,14.299999999999999,11.3,10.5
4775,C,34.7,31.0,29.1
4776,B,8.89,8.92,9.43
4777,A|1,28.500000000000004,30.2,29.3
4778,B,11.200000000000001,9.85,13.8
4779,A|1,30.7,29.9,29.8
4780,A,27.600000000000005,30.4,29.4
4781,B,9.35,14.1,10.4
4782,B,10.1,12.8,9.72
4783,B,8.84,10.1,8.5
4784,B,9.45,10.0,14.2
4785,B,12.0,11.1,9.25
4786,A,23.199999999999996,30.2,29.3
4787,B,9.67,11.4,8.09
4788,B,10.1,12.2,10.5
4789,A|1,31.7,30.0,28.6
4790,A|1,31.4,30.0,30.6
4791,B,12.3,11.200000000000001,10.9
4792,A|1,31.2,29.8,30.0
4793,B,8.54,11.200000000000001,11.6
4794,None,26.0,10.4,18.9
4795,B,12.3,10.3,8.63
4796,A|1,30.3,30.8,29.9
4797,B,12.0,13.2,11.0
4798,B,9.02,10.0,10.599999999999998
4799,B,14.2,8.08,11.8
4800,B,10.900000000000002,11.3,10.4
4801,B,10.3,10.9,12.6
4802,A,25.9,28.3,29.0
4803,B,8.61,11.9,8.66
4804,B,10.6,9.12,10.4
4805,A,23.9,28.9,31.0
4806,B,9.62,10.1,13.1
4807,B,9.97,10.1,9.82
4808,B,9.96,11.0,13.1
4809,B,9.97,10.5,12.3
4810,B,8.6,8.69,11.0
4811,B,13.800000000000002,8.04,24.0
4812,B,9.27,10.7,8.47
4813,None,37.2,28.9,29.4
4814,B,9.0,10.0,12.3
4815,C,33.1,32.3,30.7
4816,B,12.4,11.4,11.5
4817,C,35.5,31.7,28.3
4818,B,10.0,11.9,9.49
4819,B,10.2,10.0,8.63
4820,B,10.7,10.0,9.52
4821,B,10.2,9.23,9.81
4822,B,10.7,10.5,9.84
4823,A|1,30.2,31.7,30.1
4824,B,7.809999999999999,8.98,11.6
4825,None,25.4,24.5,23.4
4826,B,12.1,9.54,10.4
4827,B,12.2,9.84,11.0
4828,A|1,30.8,32.1,32.1
4829,B,9.25,12.1,10.9
4830,B,9.96,10.6,14.1
4831,B,10.800000000000002,8.86,9.44
4832,B,10.5,9.51,9.73
4833,B,8.58,10.8,9.21
4834,B,9.28,11.7,10.3
4835,B,8.97,11.9,8.890000000000002
4836,B,8.55,11.6,9.37
4837,B,10.3,11.8,10.599999999999998
4838,B,9.93,8.28,11.3
4839,A,27.3,32.3,29.5
4840,B,14.2,10.3,8.86
4841,B,11.599999999999998,10.3,10.3
4842,B,11.499999999999998,9.44,9.44
4843,C,33.4,30.3,29.1
4844,A|1,30.7,31.7,29.9
4845,B,9.24,11.200000000000001,9.8
4846,B,10.5,14.0,10.8
4847,C,34.8,29.2,30.3
4848,B,8.68,9.82,9.53
4849,B,9.47,10.2,13.9
4850,A|1,29.400000000000002,29.2,30.9
4851,B,12.2,9.92,9.59
4852,B,8.56,10.1,8.25
4853,B,13.7,10.3,10.8
4854,B,9.52,13.099999999999998,9.45
4855,B,9.18,11.7,14.4
4856,A,26.8,29.4,30.5
4857,B,9.86,10.7,10.599999999999998
4858,A|1,31.2,29.6,29.9
4859,B,10.800000000000002,10.9,11.7
4860,B,9.98,13.0,9.13
4861,B,8.48,9.300000000000002,11.6
4862,B,9.16,9.23,13.8
4863,A,26.0,30.099999999999998,29.9
4864,B,8.59,10.1,9.25
4865,B,9.43,11.9,10.0
4866,B,10.7,14.0,10.9
4867,B,8.39,9.88,10.9
4868,A|1,30.4,31.1,30.7
4869,C,34.3,29.5,31.2
4870,A,27.600000000000005,29.6,29.3
4871,A|1,29.499999999999996,29.9,31.100000000000005
4872,B,8.33,12.6,10.0
4873,B,10.4,10.7,9.44
4874,A|1,30.1,28.7,30.5
4875,B,12.7,11.8,11.3
4876,B,9.2,11.0,10.599999999999998
4877,A|1,32.1,29.8,29.6
4878,B,10.1,12.4,11.1
4879,B,10.5,12.0,13.1
4880,B,10.2,9.4,12.0
4881,A|1,28.100000000000005,30.0,31.2
4882,B,8.67,9.97,13.199999999999998
4883,B,9.42,12.3,11.2
4884,A|1,31.0,31.3,28.8
4885,B,6.82,12.2,13.1
4886,C,32.7,30.5,29.9
4887,B,8.28,9.96,12.6
4888,B,11.9,10.2,13.199999999999998
4889,B,9.79,9.26,9.91
4890,A|1,30.6,29.3,29.9
4891,B,10.6,13.2,10.1
4892,B,10.2,8.58,11.6
4893,B,9.33,11.6,10.9
4894,B,8.9,8.15,9.870000000000001
4895,C,33.0,30.4,28.8
4896,B,13.1,10.2,10.2
4897,B,11.699999999999998,8.82,9.73
4898,B,11.699999999999998,8.6,9.34
4899,B,10.3,8.39,9.99
4900,A,27.0,29.8,29.2
4901,B,8.49,9.9,10.3
4902,B,9.33,9.59,10.8
4903,A|1,29.699999999999996,30.6,28.6
4904,B,11.399999999999999,9.25,9.69
4905,B,11.399999999999999,9.9,9.91
4906,B,10.6,12.3,11.5
4907,B,9.96,13.7,9.870000000000001
4908,B,10.4,11.5,13.5
4909,B,9.47,11.1,12.8
4910,B,9.74,13.099999999999998,10.9
4911,A,26.7,31.3,30.9
4912,B,10.6,10.1,11.1
4913,None,38.2,29.0,29.8
4914,B,8.73,10.6,11.5
4915,B,10.6,10.8,10.9
4916,B,8.93,9.4,7.63
4917,B,11.000000000000002,9.84,9.49
4918,B,13.5,9.93,10.599999999999998
4919,A|1,31.3,29.6,30.3
4920,B,10.1,10.5,9.18
4921,B,9.31,9.160000000000002,9.29
4922,B,9.96,9.2,11.5
4923,B,11.100000000000001,10.7,10.5
4924,B,11.9,10.1,11.7
4925,B,10.6,8.47,10.599999999999998
4926,B,10.2,13.4,8.61
4927,B,11.399999999999999,12.3,8.729999999999999
4928,B,10.900000000000002,11.5,10.599999999999998
4929,B,9.14,10.3,9.77
4930,B,9.47,11.3,10.5
4931,B,10.2,11.3,11.5
4932,A|1,31.0,30.4,29.9
4933,B,10.4,14.5,9.58
4934,B,11.3,12.9,11.1
4935,A|1,30.8,29.2,30.5
4936,A|1,31.3,30.4,31.100000000000005
4937,None,37.4,30.7,31.0
4938,A|1,28.999999999999996,28.5,30.1
4939,B,10.2,9.83,13.5
4940,B,9.26,9.64,11.7
4941,B,10.2,10.6,9.61
4942,B,10.3,12.6,10.1
4943,A|1,31.0,29.3,30.5
4944,B,12.6,11.4,9.870000000000001
4945,B,10.800000000000002,10.6,11.4
4946,A,21.0,29.1,28.4
4947,B,13.800000000000002,11.200000000000001,10.4
4948,None,23.3,25.8,22.2
4949,B,10.3,10.1,8.93
4950,B,9.86,14.0,9.6
4951,B,8.92,10.1,10.9
4952,B,9.52,9.83,8.79
4953,B,13.0,11.4,10.0
4954,A|1,27.800000000000004,29.5,30.3
4955,B,9.85,11.200000000000001,11.1
4956,B,10.4,9.03,9.47
4957,B,12.0,9.14,9.41
4958,C,34.0,32.0,28.9
4959,A,25.5,29.1,28.5
4960,A,27.0,28.4,29.2
4961,None,30.5,14.7,28.0
4962,B,11.3,10.6,12.5
4963,C,34.0,30.099999999999998,29.7
4964,A,25.5,29.2,29.8
4965,A,24.6,30.4,31.0
4966,B,10.800000000000002,10.8,8.35
4967,B,11.200000000000001,10.8,10.4
4968,A|1,29.899999999999995,30.0,29.0
4969,A,27.0,30.2,29.2
4970,A,23.9,30.5,30.6
4971,B,12.4,9.99,8.61
4972,B,12.3,10.1,10.4
4973,B,9.68,12.7,10.4
4974,B,12.7,9.29,7.76
4975,None,9.44,30.3,13.6
4976,A,25.1,30.9,30.9
4977,B,9.91,10.4,13.3
4978,B,11.399999999999999,10.1,12.4
4979,B,8.85,9.27,10.7
4980,B,10.4,13.8,7.45
4981,B,10.3,8.8,9.459999999999999
4982,B,13.0,11.9,11.7
4983,B,10.3,9.17,8.47
4984,B,8.77,8.47,12.0
4985,B,8.48,12.9,10.4
4986,B,10.7,12.9,9.61
4987,B,12.0,10.5,10.5
4988,B,9.93,8.82,11.2
4989,A,22.700000000000003,31.5,29.6
4990,A,25.4,31.3,29.9
4991,C,33.1,27.2,30.9
4992,B,11.399999999999999,13.4,9.9
4993,B,9.2,8.19,11.5
4994,B,8.96,9.0,11.9
4995,B,12.5,8.63,9.97
4996,B,8.93,8.86,9.57
4997,B,9.72,12.2,9.98
4998,B,9.02,8.55,14.2
4999,B,8.14,11.9,11.2
5000,A|1,31.5,30.4,28.6
5001,B,10.4,9.66,8.96
5002,B,11.699999999999998,10.9,8.78
5003,A|1,31.5,30.6,30.9
5004,B,12.9,10.4,8.88
5005,B,8.27,10.7,9.03
5006,B,9.96,13.9,10.0
5007,C,33.8,28.6,29.6
5008,B,13.3,10.1,9.62
5009,B,11.3,10.7,9.52
5010,B,10.800000000000002,8.81,11.8
5011,B,9.71,8.83,11.6
5012,B,8.32,11.0,12.1
5013,None,37.7,29.7,30.4
5014,A,27.3,31.0,29.2
5015,A|1,28.999999999999996,31.0,28.8
5016,C,32.7,30.5,29.0
5017,B,9.4,11.6,9.32
5018,B,10.6,10.4,13.7
5019,B,10.3,11.9,13.7
5020,B,10.800000000000002,8.07,14.4
5021,A|1,29.199999999999996,30.0,29.0
5022,B,10.5,9.96,10.2
5023,B,10.2,9.300000000000002,11.6
5024,B,11.499999999999998,10.3,8.94
5025,B,11.8,10.3,9.8
5026,B,8.69,12.2,11.4
5027,A,22.999999999999996,29.8,31.9
5028,A|1,30.0,30.3,29.2
5029,A|1,32.1,27.3,29.5
5030,B,10.3,14.1,10.5
5031,B,8.73,13.8,9.63
5032,B,9.05,9.64,10.2
5033,B,9.49,10.0,12.7
5034,B,10.3,10.4,10.599999999999998
5035,B,9.8,9.87,11.2
5036,B,10.3,10.8,12.3
5037,B,9.28,10.5,10.0
5038,A|1,29.8,32.1,29.6
5039,B,7.9799999999999995,9.84,8.25
5040,C,35.3,30.9,29.5
5041,B,9.82,9.5,10.5
5042,B,7.63,7.77,9.08
5043,B,11.8,8.36,12.4
5044,B,11.100000000000001,13.4,9.65
5045,A,25.8,30.2,33.0
5046,A|1,28.4,30.9,29.8
5047,B,10.1,9.46,12.1
5048,B,10.800000000000002,11.0,9.41
5049,B,11.699999999999998,8.95,12.6
5050,B,8.75,9.26,11.3
5051,B,13.3,9.96,10.7
5052,C,32.8,29.9,29.3
5053,A|1,31.9,24.2,23.6
5054,B,8.25,8.67,9.53
5055,B,9.85,12.2,10.4
5056,B,9.79,9.97,11.2
5057,B,9.72,10.8,11.6
5058,C,33.1,27.9,28.8
5059,B,10.800000000000002,8.2,8.96
5060,A,26.9,29.0,29.9
5061,A|1,28.900000000000002,30.0,30.1
5062,B,8.81,9.76,12.1
5063,B,10.4,7.92,11.9
5064,B,9.49,10.9,13.3
5065,B,9.89,9.61,12.7
5066,A|1,28.300000000000004,29.5,28.4
5067,A|1,31.0,29.9,31.3
5068,C,34.5,31.0,29.4
5069,C,35.8,30.6,29.9
5070,B,9.93,7.68,13.6
5071,A,23.9,30.9,30.4
5072,A,24.4,30.099999999999998,31.4
5073,B,11.599999999999998,12.4,9.36
5074,B,9.25,9.09,10.1
5075,B,9.22,10.4,9.18
5076,B,10.2,14.2,9.34
5077,B,13.0,10.8,9.26
5078,B,14.399999999999999,10.9,10.599999999999998
5079,A|1,30.6,30.2,31.100000000000005
5080,B,13.7,9.22,10.2
5081,B,10.2,9.46,12.3
5082,A|1,28.300000000000004,30.7,29.4
5083,B,9.97,11.4,10.599999999999998
5084,B,8.0,7.43,11.5
5085,B,7.23,10.3,8.41
5086,B,9.93,9.27,13.0
5087,A|1,28.4,32.9,29.9
5088,B,10.1,10.4,12.0
5089,B,10.3,8.87,10.9
5090,B,10.0,7.96,9.93
5091,B,10.5,12.2,9.37
5092,B,10.3,10.3,9.14
5093,B,8.32,9.24,13.1
5094,None,19.0,10.5,26.5
5095,A,27.5,30.4,28.5
5096,A|1,31.9,28.0,29.2
5097,A|1,28.900000000000002,30.099999999999998,30.2
5098,B,9.76,10.9,8.91
5099,B,7.709999999999999,8.5,9.44
5100,B,9.25,9.85,11.4
5101,A,22.999999999999996,31.7,30.1
5102,C,33.4,29.1,29.0
5103,C,36.5,29.4,29.5
5104,B,11.100000000000001,13.6,10.8
5105,B,11.100000000000001,12.7,11.3
5106,B,10.800000000000002,10.6,9.5
5107,B,8.83,9.4,11.5
5108,None,39.9,28.5,28.4
5109,B,10.1,8.87,8.810000000000002
5110,B,8.77,11.9,9.26
5111,B,9.63,12.0,12.6
5112,B,11.499999999999998,9.43,9.12
5113,B,8.16,10.4,8.95
5114,B,9.09,9.35,9.63
5115,A,22.400000000000002,31.3,30.5
5116,B,11.499999999999998,9.300000000000002,14.7
5117,B,13.5,9.020000000000001,9.13
5118,B,7.869999999999999,10.3,9.58
5119,B,10.3,9.31,9.99
