id,cluster_id,x,y,z
4315,E,8.0,9.42,19.8
4316,"(A|1,C)",32.9,30.6,31.5
4317,"(A|1,C)",35.4,30.3,28.7
4318,B,9.1,13.8,7.68
4319,B,11.499999999999998,9.49,9.19
4320,D,14.700000000000001,9.13,10.5
4321,D,16.3,10.0,10.1
4322,"(A|1,C)",36.7,28.9,30.7
4323,B|1|1,10.3,12.5,16.2
4324,B,9.63,8.95,10.8
4325,"(A|1,C)",36.3,29.9,31.4
4326,A,22.000000000000004,30.9,29.1
4327,B,12.9,9.93,9.39
4328,D,14.9,11.1,7.27
4329,"(A|1,C)",35.6,29.4,31.0
4330,B,11.399999999999999,9.75,8.23
4331,F,19.3,4.2,9.45
4332,"(A|1,C)",34.7,29.7,30.5
4333,A,24.2,31.0,31.6
4334,B|1,9.61,10.1,15.1
4335,F,19.5,3.57,10.4
4336,B|1|1,9.51,12.0,19.5
4337,"(A|1,C)",33.3,29.1,31.4
4338,B|2,8.39,14.9,9.82
4339,B|2,8.83,15.3,8.4
4340,G,11.100000000000001,18.1,8.0
4341,B,10.6,10.4,10.7
4342,B,9.65,11.9,8.92
4343,F,17.9,7.32,9.74
4344,B,9.87,9.91,9.21
4345,B,10.3,10.2,9.26
4346,"(A|1,C)",34.5,29.6,31.8
4347,G,11.100000000000001,18.0,7.79
4348,B|2,9.79,14.6,11.2
4349,B|1|1,9.83,9.810000000000002,17.6
4350,G,11.499999999999998,18.3,2.8
4351,F,17.4,5.99,10.3
4352,B|2,9.56,17.6,10.4
4353,B,11.000000000000002,9.43,11.0
4354,B|1|1,9.27,9.77,15.5
4355,"(A|1,C)",33.0,30.5,30.6
4356,B,10.2,9.87,11.1
4357,"(A|1,C)",37.8,32.2,29.8
4358,F,18.0,5.14,9.62
4359,B|1|1,8.3,10.1,15.4
4360,B,10.4,9.04,10.4
4361,B,10.800000000000002,9.76,9.71
4362,G,9.81,18.5,6.04
4363,"(A|1,C)",34.1,29.3,29.5
4364,B|2,9.72,16.3,9.51
4365,A,23.1,29.4,30.0
4366,B,8.83,10.2,9.94
4367,None,40.8,18.4,12.9
4368,B,8.65,9.82,9.9
4369,"(A|1,C)",34.5,30.4,30.4
4370,B,10.2,11.3,9.06
4371,B,9.67,13.3,9.62
4372,B|1|1,9.74,10.7,18.2
4373,F,19.4,8.15,9.91
4374,B,10.3,11.200000000000001,10.5
4375,"(A|1,C)",36.3,30.9,29.7
4376,D,15.6,9.54,10.5
4377,G,11.699999999999998,18.2,6.82
4378,B,9.43,14.399999999999999,8.24
4379,None,5.400000000000001,2.5800000000000005,23.5
4380,G,11.100000000000001,18.9,6.42
4381,E,2.53,10.5,19.6
4382,B,10.3,8.98,9.97
4383,A,19.3,29.0,29.7
4384,B,11.499999999999998,9.37,9.53
4385,"(A|1,C)",37.3,29.6,30.6
4386,B,9.78,10.6,9.51
4387,E,7.52,10.2,17.299999999999997
4388,B,12.1,10.6,11.0
4389,B|1,10.5,10.7,14.1
4390,B,7.24,8.09,10.599999999999998
4391,"(A|1,C)",34.4,28.0,29.4
4392,F,17.6,3.9,12.1
4393,B|2,10.5,15.5,11.6
4394,A,20.7,30.5,31.2
4395,"(A|1,C)",34.9,29.9,30.2
4396,E,2.5699999999999994,10.4,19.0
4397,A,19.4,31.7,30.2
4398,B|1|1,10.3,10.9,16.5
4399,B|2,9.33,16.7,10.3
4400,B,9.76,13.8,10.5
4401,A,22.900000000000002,30.8,31.4
4402,B|1|1,8.69,9.35,17.2
4403,B|1|1,7.91,10.1,16.2
4404,B,9.22,10.1,10.9
4405,B|1,10.800000000000002,11.5,14.6
4406,E,4.25,9.46,15.6
4407,G,9.72,16.7,4.31
4408,F,17.4,6.85,8.42
4409,B|2,10.3,15.6,11.0
4410,"(A|1,C)",33.1,29.3,28.7
4411,B|1,11.399999999999999,8.13,13.9
4412,B,10.7,12.8,9.15
4413,B|1,11.499999999999998,10.5,14.8
4414,"(A|1,C)",38.7,29.6,29.0
4415,G,9.44,18.600000000000005,8.66
4416,B|1|1,10.2,9.91,19.1
4417,"(A|1,C)",33.2,32.4,29.8
4418,B,9.91,10.7,10.1
4419,B,10.2,9.57,8.98
4420,G,11.399999999999999,17.1,8.27
4421,E,7.24,10.1,18.0
4422,B,9.23,13.9,10.4
4423,"(A|1,C)",33.2,30.4,31.3
4424,A,24.1,30.4,30.3
4425,D,14.9,9.52,9.49
4426,B|1,8.14,10.4,15.0
4427,"(A|1,C)",34.5,30.4,31.100000000000005
4428,B,9.4,10.3,10.0
4429,A,20.5,29.4,28.9
4430,B,11.3,10.4,8.77
4431,D,15.2,9.33,8.71
4432,A,20.7,28.2,30.1
4433,"(A|1,C)",33.2,30.5,28.9
4434,A,24.1,29.7,31.100000000000005
4435,A,20.0,28.6,30.9
4436,"(A|1,C)",34.0,31.9,30.6
4437,A,21.0,30.099999999999998,29.4
4438,B,7.67,10.7,10.0
4439,G,11.8,18.5,9.29
4440,A,20.2,28.7,30.8
4441,B,9.52,10.3,10.1
4442,A,22.6,29.1,30.3
4443,B,9.02,11.4,8.59
4444,B|1,8.3,8.510000000000002,12.4
4445,B,8.99,10.6,9.8
4446,A,23.3,31.1,30.2
4447,"(A|1,C)",36.3,30.4,29.2
4448,B,10.4,9.7,9.35
4449,B|1,9.23,10.2,13.0
4450,G,10.3,16.7,4.66
4451,B,9.76,9.41,10.0
4452,B,8.63,9.63,10.8
4453,F,18.4,3.79,10.1
4454,B,10.3,9.66,10.2
4455,B,9.42,13.6,9.01
4456,D,14.2,8.650000000000002,9.789999999999997
4457,A,19.6,31.4,31.9
4458,A,23.1,29.2,29.4
4459,B,8.88,8.67,10.9
4460,B,9.6,9.78,9.03
4461,B|2,9.99,15.4,10.7
4462,D,17.9,12.0,9.01
4463,B|1|1,8.68,8.59,16.7
4464,D,15.1,12.0,11.2
4465,B,10.6,8.32,11.2
4466,B,10.2,10.1,10.0
4467,D,16.0,10.3,10.3
4468,B|2,10.1,17.6,11.9
4469,D,15.4,8.59,9.17
4470,B|2,8.83,14.6,11.0
4471,B,9.97,8.86,10.3
4472,B,9.72,11.3,9.32
4473,E,4.92,10.2,17.299999999999997
4474,B,10.900000000000002,11.6,10.9
4475,E,2.43,11.3,17.4
4476,B,8.95,8.68,9.78
4477,A,21.3,32.2,29.0
4478,"(A|1,C)",35.5,30.8,30.2
4479,B,11.000000000000002,10.3,9.71
4480,B|2,11.100000000000001,16.6,9.55
4481,None,23.3,31.3,0.552
4482,B|1|1,10.3,10.5,15.5
4483,B,9.52,11.6,10.599999999999998
4484,E,1.75,10.8,17.5
4485,A,23.8,30.099999999999998,29.8
4486,B|1|1,10.1,9.2,15.4
4487,G,8.05,18.3,6.95
4488,D,12.9,11.200000000000001,9.5
4489,B,9.26,7.96,9.9
4490,"(A|1,C)",36.3,31.0,31.4
4491,F,18.8,8.35,10.5
4492,E,7.73,8.28,20.1
4493,"(A|1,C)",36.0,28.7,31.0
4494,F,16.3,5.17,9.3
4495,D,13.900000000000002,11.0,9.31
4496,B,12.4,10.6,9.71
4497,B|1|1,8.84,10.9,18.7
4498,A,21.800000000000004,31.7,31.0
4499,D,15.1,9.96,8.7
4500,B,9.53,11.9,10.7
4501,B|2,9.58,15.5,12.5
4502,F,18.4,2.1,9.59
4503,F,16.6,4.22,9.91
4504,"(A|1,C)",36.0,28.6,29.2
4505,B,10.0,9.49,8.72
4506,"(A|1,C)",37.3,28.3,27.4
4507,B|2,9.66,15.3,8.39
4508,B|2,8.56,16.6,10.4
4509,G,9.45,18.8,4.1
4510,B,9.81,10.1,9.19
4511,A,22.200000000000003,29.6,30.4
4512,"(A|1,C)",36.5,29.9,29.4
4513,B|1,11.100000000000001,9.72,11.8
4514,F,18.0,8.46,9.91
4515,B,10.4,8.72,10.8
4516,B,10.6,8.98,11.2
4517,D,14.1,8.650000000000002,11.0
4518,A,22.799999999999997,30.2,30.4
4519,B,9.13,9.51,10.1
4520,D,15.2,10.4,11.9
4521,None,32.0,10.1,30.4
4522,B,10.4,11.6,9.53
4523,"(A|1,C)",33.7,30.2,33.1
4524,B,9.53,9.22,8.43
4525,"(A|1,C)",36.7,30.2,30.1
4526,B,9.55,9.73,9.26
4527,F,18.7,6.58,10.4
4528,"(A|1,C)",32.2,29.7,30.1
4529,B,7.919999999999999,8.62,10.5
4530,D,19.2,10.8,8.729999999999999
4531,B,11.3,9.56,9.74
4532,G,10.1,18.5,2.6700000000000004
4533,D,17.7,10.5,9.99
4534,B|1,8.98,9.23,13.8
4535,E,2.95,9.82,18.5
4536,A,21.800000000000004,30.3,30.3
4537,B|2,10.900000000000002,18.8,10.599999999999998
4538,"(A|1,C)",31.5,29.3,28.0
4539,B,11.000000000000002,10.1,8.649999999999999
4540,D,17.6,9.48,8.6
4541,D,14.399999999999999,9.03,10.2
4542,A,24.2,30.2,29.5
4543,A,20.2,30.2,30.4
4544,B,8.98,10.1,9.76
4545,"(A|1,C)",38.8,29.9,29.5
4546,B,9.27,10.6,9.82
4547,B,12.2,10.1,8.890000000000002
4548,B,10.800000000000002,6.76,10.2
4549,A,21.4,30.0,28.4
4550,F,18.7,5.78,11.1
4551,"(A|1,C)",33.0,30.4,31.7
4552,"(A|1,C)",33.2,29.2,30.7
4553,B,9.67,10.1,8.9
4554,B,8.65,10.3,10.3
4555,B,10.900000000000002,11.7,8.84
4556,"(A|1,C)",36.1,28.9,30.1
4557,A,20.2,28.799999999999997,30.2
4558,A,18.8,28.5,29.9
4559,B,10.2,9.300000000000002,9.53
4560,B|2,9.06,17.2,9.81
4561,B,11.000000000000002,9.19,11.0
4562,"(A|1,C)",34.1,30.3,30.2
4563,B|1,10.5,10.1,13.4
4564,F,18.0,5.72,8.59
4565,A,22.999999999999996,29.8,30.1
4566,B,8.55,8.84,9.53
4567,"(A|1,C)",37.5,30.099999999999998,29.6
4568,B|1,9.66,9.05,14.3
4569,B,10.2,10.8,11.2
4570,G,11.399999999999999,18.9,4.68
4571,None,26.6,11.1,28.0
4572,B,9.47,8.95,9.18
4573,A,21.7,31.7,29.6
4574,B,10.5,9.1,11.6
4575,A,21.7,29.7,32.2
4576,A,20.7,28.3,31.2
4577,B|2,10.0,18.0,9.57
4578,B,10.4,13.3,8.58
4579,B,9.26,10.7,9.62
4580,B|1,11.499999999999998,8.86,13.8
4581,E,2.95,10.3,18.7
4582,D,16.9,10.6,11.7
4583,A,22.400000000000002,30.4,29.6
4584,G,11.000000000000002,19.0,7.89
4585,G,10.5,16.6,5.61
4586,"(A|1,C)",34.5,29.3,32.0
4587,D,15.3,9.33,11.3
4588,B,11.3,7.32,9.32
4589,E,1.88,9.43,19.3
4590,E,5.699999999999999,11.4,18.1
4591,A,21.5,30.9,30.1
4592,F,18.4,1.7999999999999998,9.59
4593,D,14.1,8.72,9.18
4594,A,21.2,27.9,30.0
4595,B,10.5,9.07,8.97
4596,A,21.7,29.7,30.5
4597,G,10.5,19.2,8.0
4598,"(A|1,C)",38.4,31.3,29.3
4599,B,10.6,8.49,9.08
4600,E,7.39,10.1,18.9
4601,B,10.5,9.42,10.9
4602,B,10.4,9.99,9.74
4603,B|1,9.88,10.5,11.8
4604,F,18.6,8.510000000000002,11.4
4605,"(A|1,C)",31.9,28.5,29.8
4606,A,18.9,28.7,31.0
4607,B,10.7,10.2,10.2
4608,A,19.5,30.9,28.4
4609,B,10.900000000000002,9.78,9.56
4610,E,7.61,13.8,19.5
4611,B,8.85,14.399999999999999,11.5
4612,D,16.9,11.3,10.9
4613,B|1,11.399999999999999,10.5,13.7
4614,F,17.4,8.38,10.1
4615,D,15.0,10.2,11.2
4616,G,11.399999999999999,18.5,7.97
4617,B,10.3,11.5,9.43
4618,B,9.25,12.5,9.5
4619,A,21.800000000000004,30.6,28.8
4620,B|1,9.85,11.8,12.2
4621,B,12.4,8.71,10.5
4622,B,8.85,9.21,9.99
4623,A,21.7,30.099999999999998,30.5
4624,E,3.33,10.8,18.5
4625,B,9.33,11.0,11.2
4626,B,9.47,10.4,10.599999999999998
4627,"(A|1,C)",35.0,31.3,29.7
4628,A,23.5,30.7,27.8
4629,A,19.9,29.2,30.5
4630,B|1,9.76,10.2,12.3
4631,G,14.0,17.1,0.368
4632,B|2,9.43,18.0,9.93
4633,B,10.4,10.2,11.2
4634,E,6.529999999999999,11.7,18.8
4635,"(A|1,C)",35.6,30.7,29.2
4636,B,10.6,11.9,9.26
4637,A,21.5,29.3,28.1
4638,F,19.0,6.58,9.24
4639,B|1|1,8.31,8.63,17.8
4640,"(A|1,C)",33.2,29.5,31.2
4641,A,22.200000000000003,29.3,28.8
4642,D,17.5,9.25,10.599999999999998
4643,B|1,9.17,9.77,12.3
4644,"(A|1,C)",34.6,30.0,30.8
4645,B,10.6,10.2,10.0
4646,B,9.73,12.5,11.1
4647,B|1|1,10.3,10.3,15.4
4648,B,9.98,10.9,10.5
4649,"(A|1,C)",35.0,29.2,30.2
4650,B,10.900000000000002,11.6,11.1
4651,A,21.3,31.0,30.1
4652,B|1,10.4,9.25,14.3
4653,B,8.32,10.2,11.5
4654,D,16.4,10.9,11.4
4655,D,13.4,9.47,9.8
4656,B,10.3,10.0,10.7
4657,"(A|1,C)",33.8,31.1,30.2
4658,A,20.2,31.1,30.0
4659,G,11.499999999999998,16.3,5.29
4660,E,4.98,9.76,18.7
4661,F,19.3,4.06,9.25
4662,B|1|1,7.360000000000001,11.9,15.1
4663,G,10.3,18.3,4.61
4664,"(A|1,C)",34.3,29.9,32.3
4665,"(A|1,C)",33.7,29.6,30.2
4666,A,22.6,28.5,31.8
4667,B,9.91,10.8,10.4
4668,D,15.1,10.6,10.9
4669,B|2,10.5,15.5,9.49
4670,E,6.46,9.47,17.1
4671,D,16.5,11.0,9.59
4672,D,18.0,10.8,9.24
4673,B,9.41,8.76,8.68
4674,A,22.200000000000003,29.7,30.3
4675,D,18.0,11.4,10.5
4676,E,2.14,7.86,18.6
4677,B,9.04,9.300000000000002,9.76
4678,B|1|1,10.7,8.46,17.9
4679,B,11.200000000000001,9.020000000000001,9.68
4680,B|2,9.13,14.6,10.2
4681,B,9.09,9.88,8.06
4682,A,19.5,29.7,30.2
4683,E,6.82,9.25,18.7
4684,B|1,9.45,11.0,12.6
4685,E,4.77,9.160000000000002,18.2
4686,B,9.32,11.6,9.379999999999999
4687,A,23.1,32.0,29.8
4688,A,24.2,28.4,29.5
4689,B,9.83,11.0,9.03
4690,E,5.2299999999999995,10.1,18.7
4691,B,10.3,8.2,9.31
4692,A,18.9,29.3,30.9
4693,B,10.5,10.5,10.1
4694,A,21.7,31.2,28.7
4695,A,19.0,30.8,29.5
4696,B,10.2,10.0,10.2
4697,B|2,9.24,14.7,8.43
4698,B,10.900000000000002,10.7,11.1
4699,F,18.3,7.82,7.370000000000001
4700,"(A|1,C)",33.8,28.5,29.1
4701,B,10.900000000000002,14.1,10.0
4702,B,10.2,10.5,9.43
4703,A,18.2,30.0,31.4
4704,F,20.1,6.21,10.1
4705,B|2,9.25,16.9,11.0
4706,"(A|1,C)",36.2,30.9,29.2
4707,D,14.599999999999998,8.91,11.9
4708,B,9.46,10.0,9.36
4709,B|2,9.44,16.8,10.2
4710,B,9.67,9.75,10.7
4711,B,9.55,9.76,8.21
4712,B,9.23,8.33,9.91
4713,B,8.28,9.41,11.5
4714,B,10.7,10.1,10.2
4715,E,5.63,11.3,18.3
4716,B,9.37,9.72,10.1
4717,"(A|1,C)",34.8,27.9,29.6
4718,B|2,12.5,15.6,9.06
4719,F,17.1,7.07,9.58
4720,B|1,8.7,8.5,13.3
4721,F,17.6,4.39,8.08
4722,"(A|1,C)",32.8,31.4,29.7
4723,B|2,9.44,17.4,9.04
4724,E,6.230000000000001,10.0,18.7
4725,B,10.1,11.0,9.82
4726,G,8.7,17.8,6.24
4727,B,9.1,10.9,9.35
4728,G,10.7,19.6,6.32
4729,"(A|1,C)",35.4,29.6,29.6
4730,"(A|1,C)",37.2,29.3,29.7
4731,"(A|1,C)",35.9,31.9,27.6
4732,D,14.9,9.33,8.82
4733,D,17.3,9.42,10.0
4734,E,8.07,9.96,19.1
4735,B,10.800000000000002,10.9,10.7
4736,"(A|1,C)",34.8,30.4,30.4
4737,B|1,11.000000000000002,9.39,13.4
4738,G,9.84,17.1,6.22
4739,D,15.1,10.4,10.5
4740,A,16.4,30.5,29.4
4741,B,10.2,9.08,9.42
4742,A,21.600000000000005,30.5,31.0
4743,B|1|1,9.6,10.3,18.0
4744,B|2,10.0,16.1,10.4
4745,A,21.5,30.4,30.7
4746,A,16.8,30.9,30.5
4747,A,22.900000000000002,30.5,30.7
4748,B,10.900000000000002,9.43,11.3
4749,"(A|1,C)",36.8,28.9,30.7
4750,B,10.800000000000002,10.3,10.599999999999998
4751,B,10.4,10.6,8.85
4752,E,3.95,9.28,18.7
4753,B|1|1,8.7,11.200000000000001,15.7
4754,B|1,9.41,9.85,13.7
4755,"(A|1,C)",33.7,30.2,30.9
4756,A,22.700000000000003,30.9,30.3
4757,B|1|1,10.2,9.01,16.0
4758,A,20.9,30.2,32.2
4759,B,8.86,8.97,11.6
4760,B,7.84,10.3,9.54
4761,A,19.8,29.6,28.4
4762,B,9.43,10.1,9.94
4763,B,13.1,7.48,10.0
4764,F,18.7,4.64,10.5
4765,F,18.6,8.13,11.0
4766,B,9.61,11.0,9.98
4767,F,17.7,8.64,10.5
4768,E,6.55,6.7,17.7
4769,A,22.099999999999998,30.099999999999998,28.4
4770,A,16.5,29.3,30.0
4771,A,22.000000000000004,29.5,29.0
4772,"(A|1,C)",36.4,29.2,29.7
4773,A,19.4,29.6,28.4
4774,B|1|1,9.44,9.17,17.7
4775,B|2,9.77,18.1,9.789999999999997
4776,F,17.4,4.95,10.9
4777,D,16.1,9.64,8.94
4778,"(A|1,C)",33.0,31.1,29.3
4779,A,17.6,30.4,29.1
4780,F,18.0,8.47,11.1
4781,B,9.67,9.020000000000001,9.03
4782,A,20.6,30.0,29.1
4783,B|1|1,7.5,10.2,16.1
4784,B,10.7,11.3,10.8
4785,B|1|1,10.6,10.8,16.9
4786,A,20.8,29.4,32.0
4787,F,18.0,5.1,7.99
4788,D,15.6,11.3,10.4
4789,B,10.3,10.7,10.1
4790,G,9.29,18.600000000000005,3.67
4791,B,10.4,10.5,10.599999999999998
4792,G,10.1,18.600000000000005,6.84
4793,B|2,10.2,17.9,10.2
4794,A,22.999999999999996,30.2,31.4
4795,B|1|1,9.39,10.9,18.8
4796,F,18.5,6.87,11.1
4797,G,7.65,19.3,8.79
4798,B,9.29,11.200000000000001,9.48
4799,A,18.7,29.1,31.3
4800,B,10.0,9.87,11.3
4801,B|2,10.3,15.6,9.72
4802,B,9.26,10.7,10.9
4803,B,11.8,11.200000000000001,9.45
4804,E,5.909999999999999,12.5,18.4
4805,B,9.05,10.3,10.2
4806,B|1|1,8.21,10.4,16.4
4807,G,7.66,18.8,6.23
4808,B,11.200000000000001,8.26,8.96
4809,E,5.37,9.62,19.3
4810,"(A|1,C)",34.6,29.8,29.9
4811,D,15.2,9.63,8.22
4812,B|1,9.62,11.9,13.9
4813,"(A|1,C)",33.0,28.0,30.3
4814,A,24.2,29.1,30.8
4815,A,19.6,32.0,31.3
4816,"(A|1,C)",34.5,29.5,29.0
4817,D,15.3,9.85,9.33
4818,B,10.7,10.1,9.03
4819,B|1|1,10.800000000000002,9.09,16.7
4820,B,11.499999999999998,11.5,11.3
4821,B|1|1,8.16,10.2,18.1
4822,B|1|1,8.15,8.79,17.6
4823,B,10.5,9.88,10.4
4824,E,6.24,10.2,17.4
4825,G,10.3,16.9,6.02
4826,B,11.8,14.1,9.53
4827,D,15.9,9.85,8.0
4828,A,17.5,29.4,28.8
4829,B,9.65,10.2,11.1
4830,B,10.7,7.94,10.599999999999998
4831,B|2,10.2,15.9,8.78
4832,B,8.97,11.6,10.5
4833,A,21.2,29.7,29.4
4834,D,16.3,9.21,9.68
4835,B|2,10.4,17.6,10.5
4836,F,18.3,8.91,9.29
4837,A,22.099999999999998,31.0,29.3
4838,B,11.100000000000001,11.3,9.28
4839,"(A|1,C)",35.8,30.2,29.6
4840,B,10.2,11.200000000000001,11.0
4841,D,16.6,9.55,10.1
4842,B|2,10.2,17.300000000000004,13.7
4843,G,7.53,17.0,7.69
4844,B,9.19,9.69,9.23
4845,B|2,8.97,14.8,8.99
4846,A,16.1,31.1,31.4
4847,B|1|1,8.1,9.46,18.2
4848,B,9.71,11.200000000000001,11.5
4849,B,12.3,11.8,9.93
4850,B,11.499999999999998,9.78,9.12
4851,"(A|1,C)",34.1,29.9,31.100000000000005
4852,B,9.58,8.6,9.36
4853,B|1,10.1,10.4,14.2
4854,A,20.1,29.4,32.0
4855,B|1,10.1,9.56,14.6
4856,B,11.499999999999998,10.7,9.18
4857,D,16.7,11.3,9.72
4858,A,20.5,28.5,31.0
4859,A,19.6,30.7,29.4
4860,D,15.3,8.77,8.93
4861,D,17.3,8.7,9.25
4862,E,4.4,11.200000000000001,19.1
4863,"(A|1,C)",35.9,29.6,30.2
4864,B,8.51,12.2,11.2
4865,B|1|1,8.4,8.72,17.0
4866,B,11.3,9.86,10.8
4867,A,19.8,30.8,31.7
4868,E,6.419999999999999,8.66,16.9
4869,B,10.3,9.56,8.5
4870,B|1,9.89,10.0,12.1
4871,G,10.3,17.9,7.71
4872,D,17.8,10.1,9.48
4873,B,8.82,9.84,8.68
4874,B,10.900000000000002,11.6,8.33
4875,B|2,9.82,17.0,10.4
4876,B,8.82,11.200000000000001,10.8
4877,B,9.72,10.0,8.92
4878,B,11.200000000000001,9.45,9.92
4879,"(A|1,C)",34.7,30.9,28.9
4880,A,21.7,28.799999999999997,30.0
4881,B|1|1,11.599999999999998,10.8,15.4
4882,F,17.7,7.779999999999999,8.72
4883,"(A|1,C)",35.0,29.5,29.3
4884,F,20.4,8.16,8.0
4885,"(A|1,C)",35.8,31.1,29.0
4886,"(A|1,C)",36.0,29.1,30.9
4887,B|1|1,10.6,10.2,16.0
4888,A,19.7,29.2,28.7
4889,"(A|1,C)",34.2,29.6,31.4
4890,A,20.2,31.1,29.9
4891,"(A|1,C)",32.4,32.4,31.6
4892,D,17.1,10.4,8.16
4893,B,11.100000000000001,9.29,9.68
4894,B,9.89,11.3,8.79
4895,"(A|1,C)",38.8,29.8,28.3
4896,A,20.5,31.9,28.7
4897,B,7.5600000000000005,10.3,11.1
4898,D,15.0,10.2,8.7
4899,B,10.0,11.6,11.9
4900,B,10.6,10.9,9.91
4901,B,9.33,11.6,10.9
4902,A,17.5,29.6,28.7
4903,A,20.4,30.5,29.4
4904,B,9.45,13.099999999999998,9.33
4905,"(A|1,C)",32.9,28.799999999999997,29.4
4906,B|2,10.7,14.7,9.0
4907,B,8.0,8.49,9.82
4908,B|1|1,10.2,9.66,17.9
4909,"(A|1,C)",34.9,29.9,29.4
4910,A,18.3,29.5,29.9
4911,F,18.9,5.48,7.74
4912,B,9.2,10.5,10.7
4913,B,10.1,13.3,8.54
4914,F,18.5,5.01,8.63
4915,"(A|1,C)",36.3,28.2,32.1
4916,B,10.1,11.7,9.63
4917,B,9.5,9.33,11.3
4918,"(A|1,C)",38.1,29.3,30.3
4919,B|1|1,8.76,9.89,18.3
4920,A,22.499999999999996,30.3,29.6
4921,B,10.6,10.7,8.54
4922,A,21.3,31.7,28.2
4923,D,17.1,9.34,9.71
4924,D,14.2,10.7,9.98
4925,B,10.800000000000002,10.2,10.2
4926,F,18.2,8.86,9.3
4927,B,10.1,11.6,7.88
4928,"(A|1,C)",35.6,29.4,30.5
4929,B|1,10.900000000000002,10.3,11.8
4930,B,9.86,11.5,10.4
4931,A,22.099999999999998,29.7,30.8
4932,B|1,9.06,9.61,13.0
4933,G,10.800000000000002,18.3,9.06
4934,B|1|1,8.69,10.4,18.2
4935,"(A|1,C)",36.3,30.0,30.9
4936,"(A|1,C)",37.1,30.4,30.2
4937,D,17.2,11.5,10.3
4938,B,10.4,10.6,9.89
4939,E,8.07,10.1,19.0
4940,A,19.0,30.7,29.9
4941,B,9.82,13.3,9.73
4942,F,17.8,6.86,9.3
4943,D,16.0,8.84,9.73
4944,F,19.0,4.78,10.9
4945,B|2,10.7,17.5,10.7
4946,D,12.9,11.0,8.380000000000003
4947,B,9.0,7.86,7.6
4948,A,20.6,30.0,30.6
4949,B,9.28,10.8,10.2
4950,B,10.0,9.56,10.8
4951,A,20.7,30.4,32.6
4952,B,10.5,10.2,10.3
4953,E,4.74,10.0,17.2
4954,D,14.0,11.0,11.9
4955,D,13.4,9.670000000000002,9.18
4956,B,10.2,10.5,8.86
4957,A,24.3,28.3,29.4
4958,B|2,12.2,16.5,11.6
4959,A,19.3,29.2,30.6
4960,"(A|1,C)",32.4,30.8,30.3
4961,"(A|1,C)",35.1,29.6,28.8
4962,B,11.3,8.93,11.2
4963,B,9.86,11.200000000000001,9.19
4964,"(A|1,C)",39.1,30.099999999999998,29.4
4965,"(A|1,C)",32.7,31.0,29.9
4966,A,21.9,29.8,28.6
4967,D,14.499999999999998,9.0,9.83
4968,A,22.200000000000003,30.6,29.1
4969,G,9.66,17.6,7.43
4970,B,9.89,11.5,10.4
4971,E,5.12,10.0,17.6
4972,B,9.72,9.04,8.59
4973,"(A|1,C)",35.6,28.4,30.0
4974,A,22.099999999999998,30.5,29.7
4975,"(A|1,C)",34.4,29.4,30.5
4976,B,10.1,10.4,7.93
4977,B|2,9.58,16.0,7.82
4978,B,9.89,9.84,9.93
4979,B,9.68,12.4,11.5
4980,F,18.7,7.059999999999999,9.08
4981,F,17.8,7.32,9.61
4982,D,18.8,9.77,9.71
4983,A,21.0,29.8,30.6
4984,G,9.36,18.4,5.59
4985,B,12.5,9.65,8.810000000000002
4986,None,29.699999999999996,7.74,26.2
4987,"(A|1,C)",34.4,29.2,31.7
4988,B|1,9.36,8.42,13.4
4989,B,8.52,13.099999999999998,10.7
4990,B|1|1,10.3,9.09,15.7
4991,"(A|1,C)",34.4,29.9,30.6
4992,"(A|1,C)",35.7,28.6,30.6
4993,A,21.9,29.4,30.5
4994,B,9.48,10.6,10.7
4995,D,16.5,10.8,10.2
4996,"(A|1,C)",36.7,31.3,30.5
4997,B,9.33,11.0,10.9
4998,B,10.0,10.1,10.2
4999,A,19.6,31.2,30.1
5000,B,10.3,9.63,8.87
5001,A,20.7,30.4,30.8
5002,"(A|1,C)",32.6,30.099999999999998,29.5
5003,"(A|1,C)",35.8,32.1,29.5
5004,B,9.91,9.7,9.7
5005,D,17.9,9.76,9.53
5006,B,9.52,8.35,10.2
5007,E,5.909999999999999,10.8,15.8
5008,F,18.2,7.25,10.9
5009,B,8.47,9.12,9.52
5010,B|1|1,10.900000000000002,9.43,19.1
5011,B,10.1,11.7,8.5
5012,B,11.699999999999998,8.94,9.32
5013,"(A|1,C)",34.9,30.099999999999998,30.1
5014,E,6.72,9.86,19.1
5015,"(A|1,C)",33.5,30.099999999999998,30.2
5016,B,11.000000000000002,11.0,9.57
5017,"(A|1,C)",35.9,31.3,30.0
5018,B|1,10.0,9.39,11.7
5019,A,23.1,30.099999999999998,30.9
5020,A,24.8,30.4,30.7
5021,D,17.9,9.05,9.33
5022,"(A|1,C)",34.3,30.7,29.0
5023,D,16.7,9.32,9.88
5024,G,9.07,17.6,7.86
5025,A,18.9,30.9,30.1
5026,B|1,10.2,10.7,11.9
5027,B,11.200000000000001,9.26,10.3
5028,A,18.3,29.4,30.7
5029,B|1,9.8,11.1,12.3
5030,B,10.4,10.2,10.7
5031,B|2,8.42,15.3,10.1
5032,E,7.58,11.5,17.9
5033,F,17.8,6.24,9.86
5034,B,9.91,7.49,9.58
5035,B|2,9.41,16.1,10.4
5036,A,21.3,30.4,28.1
5037,B|1|1,9.43,9.94,17.8
5038,B,9.18,8.11,10.5
